osm_id,code,fclass,name,type,area
"586047871","1500",building,,residential,"131"
"586047872","1500",building,,garages,"88"
"586047873","1500",building,,residential,"59"
"586047874","1500",building,,residential,"72"
"586047875","1500",building,,residential,"64"
"586047876","1500",building,,,"144"
"586047877","1500",building,,,"87"
"586047878","1500",building,,,"79"
"586047879","1500",building,,,"80"
"586047880","1500",building,,,"47"
"586047881","1500",building,,,"68"
"586047882","1500",building,,retail,"78"
"586047883","1500",building,,apartments,"105"
"586047884","1500",building,,residential,"91"
"586047885","1500",building,,roof,"269"
"586047889","1500",building,,,"84"
"586047890","1500",building,,,"81"
"586047891","1500",building,,,"82"
"586047893","1500",building,,apartments,"150"
"587407147","1500",building,,,"361"
"603815871","1500",building,,garages,"336"
"610041189","1500",building,,shed,"251"
"610041190","1500",building,,shed,"252"
"610041191","1500",building,,shed,"251"
"638281537","1500",building,,roof,"421"
"645727996","1500",building,,roof,"70"
"648549130","1500",building,,,"199"
"650320892","1500",building,,,"1381"
"650320893","1500",building,,,"1381"
"650320895","1500",building,,,"2300"
"650320897","1500",building,,office,"2300"
"651095779","1500",building,,,"502"
"651095781","1500",building,,,"37"
"655154064","1500",building,,residential,"133"
"655154065","1500",building,,,"256"
"655154066","1500",building,,apartments,"177"
"655154067","1500",building,,apartments,"212"
"655154068","1500",building,,apartments,"100"
"655154069","1500",building,,retail,"199"
"655154070","1500",building,,apartments,"129"
"655154071","1500",building,,,"113"
"655154075","1500",building,,,"115"
"655154076","1500",building,,residential,"120"
"655154077","1500",building,,apartments,"97"
"655154078","1500",building,,apartments,"149"
"655154079","1500",building,,apartments,"368"
"655154080","1500",building,,residential,"315"
"655154081","1500",building,,residential,"130"
"655154084","1500",building,,,"172"
"655154085","1500",building,,school,"46"
"655154089","1500",building,,apartments,"218"
"655154090","1500",building,,retail,"477"
"655154091","1500",building,,apartments,"369"
"655154092","1500",building,,residential,"162"
"655154093","1500",building,,retail,"134"
"655154094","1500",building,,residential,"212"
"655154095","1500",building,,garages,"89"
"660298004","1500",building,,,"830"
"660298006","1500",building,,,"701"
"660651599","1500",building,,roof,"124"
"712651035","1500",building,Glass,,"603"
"734793981","1500",building,,residential,"507"
"746200743","1500",building,,,"940"
"748998566","1500",building,,,"96"
"755399927","1500",building,,,"59"
"755399928","1500",building,,residential,"240"
"808827028","1500",building,,apartments,"90"
"808827029","1500",building,,apartments,"125"
"808827030","1500",building,,garage,"42"
"808827031","1500",building,,apartments,"61"
"808827032","1500",building,,apartments,"358"
"808827033","1500",building,,apartments,"112"
"808827034","1500",building,,retail,"88"
"810503168","1500",building,,apartments,"326"
"810503169","1500",building,,apartments,"164"
"810503170","1500",building,,apartments,"250"
"828578591","1500",building,,commercial,"768"
"875567461","1500",building,,,"171"
"875567462","1500",building,,,"215"
"899582294","1500",building,,,"39"
"899582296","1500",building,,,"193"
"899582299","1500",building,,,"1226"
"899582300","1500",building,,,"90"
"899582301","1500",building,,,"50"
"899582302","1500",building,,,"161"
"899582303","1500",building,,,"137"
"899582304","1500",building,,,"294"
"899582305","1500",building,,,"215"
"920239472","1500",building,,industrial,"397"
"920239473","1500",building,,industrial,"418"
"938930450","1500",building,,,"717"
"938930451","1500",building,,,"724"
"941200061","1500",building,,,"37"
"951375037","1500",building,,,"86"
"957545540","1500",building,,,"71"
"982195950","1500",building,,,"391"
"984931642","1500",building,,,"820"
"984931645","1500",building,,,"2356"
"984931646","1500",building,,,"4099"
"984931647","1500",building,,,"1309"
"984931648","1500",building,,,"579"
"984931650","1500",building,,,"242"
"984931651","1500",building,,,"294"
"984931652","1500",building,,,"1074"
"993115549","1500",building,,,"252"
"993115550","1500",building,,,"110"
"993115551","1500",building,,,"249"
"993115552","1500",building,,,"98"
"993115553","1500",building,,,"185"
"993115554","1500",building,,,"215"
"1000475627","1500",building,,,"290"
"1015007188","1500",building,,,"101"
"1015007189","1500",building,,,"106"
"1015007190","1500",building,,,"133"
"13712553","1500",building,,industrial,"5662"
"1024138229","1500",building,,,"210"
"1024138230","1500",building,,,"3288"
"1024138231","1500",building,,,"239"
"1024138232","1500",building,,,"356"
"1024138233","1500",building,,,"397"
"1024138234","1500",building,,,"677"
"1024138235","1500",building,,,"611"
"1024138236","1500",building,,,"1475"
"1024138237","1500",building,,,"96"
"1024138238","1500",building,,,"160"
"1024138239","1500",building,,,"383"
"1064640601","1500",building,,garages,"139"
"1064640602","1500",building,,garages,"173"
"1064640606","1500",building,,,"45"
"1064640607","1500",building,,,"17"
"1064640616","1500",building,,,"168"
"1064640638","1500",building,,,"14"
"1076807641","1500",building,"1",residential,"22814"
"1108960992","1500",building,,,"300"
"1157785114","1500",building,U14 – DISCo – Dipartimento di Informatica Sistemistica e Comunicazione,university,"1370"
"1169662555","1500",building,,,"216"
"1169662559","1500",building,,bridge,"47"
"16021839","1500",building,,school,"27083"
